ID,NIR_R,NIR_S,NIR_T,NIR_U,NIR_V,NIR_W,Vis_Violet,Vis_Blue,Vis_Green,Vis_Yellow,Vis_Orange,Vis_Red
24.0,1714.22,651.0,154.49,87.85,119.57,77.44,298.15,335.21,325.47,716.97,1041.98,1399.15
24.0,1793.09,645.89,138.02,83.71,116.16,80.86,277.48,171.02,302.01,660.74,1149.11,1568.67
25.0,2498.26,1087.39,275.25,152.5,183.63,118.44,341.68,134.54,337.72,562.33,1222.12,1286.13
25.0,2369.52,1114.98,258.0,145.04,179.36,117.3,702.95,324.95,710.13,932.24,1529.31,1428.59
25.0,2923.92,1158.92,307.4,159.96,185.34,109.33,711.65,182.43,477.5,645.8,1649.72,1347.41
25.0,2376.48,970.88,270.55,142.55,151.18,89.97,717.09,174.44,594.83,800.44,2065.94,1832.1
25.0,1965.9,892.19,232.9,128.46,131.53,84.28,918.4,539.3,1009.07,1493.69,2419.58,2431.39
25.0,2228.02,800.21,212.52,114.37,140.93,82.0,661.6,421.86,689.72,1254.7,2106.71,2413.09
25.0,2287.18,720.5,203.89,104.43,135.8,76.3,472.26,444.66,754.0,1291.6,1692.38,2026.29
25.0,2350.97,723.56,228.98,111.06,134.95,78.58,720.36,891.6,741.75,1501.6,1539.73,1912.48
25.0,2290.66,871.75,241.53,126.81,152.03,89.97,645.28,350.03,525.45,853.16,1317.88,1291.7
25.0,2237.3,806.34,210.16,110.23,144.34,87.69,557.14,353.45,599.93,883.91,1300.81,1469.18
26.0,1725.82,611.14,150.56,85.37,119.57,76.3,701.86,350.03,716.25,1072.82,1868.73,1602.09
26.0,1527.49,639.76,154.49,88.68,113.6,68.33,569.11,230.31,765.22,1023.62,2059.3,1663.38
26.0,1250.29,430.25,115.28,67.96,97.37,66.05,487.49,246.27,844.8,1078.97,1881.06,1411.88
26.0,1738.58,675.53,154.49,90.34,128.12,89.97,417.85,288.46,781.55,1008.68,1447.77,1097.51
26.0,2379.96,946.35,205.46,121.83,173.38,126.42,316.65,274.78,562.18,796.93,1059.04,987.68
26.0,2969.15,1124.18,242.32,141.72,205.84,141.22,335.15,299.86,473.42,736.3,890.28,926.4
26.0,3130.37,1148.71,258.78,150.84,210.96,137.8,342.77,263.38,397.91,652.83,896.91,909.68
26.0,2868.25,994.39,265.84,145.04,186.19,112.75,315.57,234.87,367.31,662.49,990.78,956.64
26.0,2381.12,908.54,216.44,126.81,166.55,104.78,336.24,229.17,458.11,767.05,1031.55,990.86
26.0,2799.82,850.29,221.14,120.18,172.53,104.78,361.27,272.5,459.13,810.11,1045.77,1132.53
27.0,1517.05,680.64,159.98,99.46,119.57,80.86,318.83,281.62,583.61,975.29,1254.35,1456.45
27.0,1469.5,587.64,135.67,80.39,95.66,66.05,298.15,289.6,451.99,862.82,1151.96,1344.23
27.0,1658.55,693.92,132.53,78.74,105.05,74.03,218.72,273.64,464.23,784.63,960.44,990.07
27.0,1568.08,592.75,119.98,71.28,104.2,67.19,182.81,248.55,507.09,806.59,1089.38,979.72
27.0,1041.52,526.32,90.18,60.5,87.12,70.61,344.95,394.5,589.73,995.5,1206.95,1178.69
27.0,1217.82,705.17,105.87,71.28,94.81,84.28,313.39,248.55,439.75,764.42,1018.27,1103.88
27.0,1730.46,767.51,143.51,84.54,117.01,95.67,156.69,100.33,247.93,463.04,808.74,876.26
27.0,1745.54,740.94,144.29,83.71,122.14,92.25,238.31,163.04,369.35,641.41,955.7,1013.15
27.0,3046.86,1118.05,251.73,143.38,201.57,138.94,367.8,308.98,566.26,991.11,920.62,1002.8
27.0,3077.02,1013.8,224.28,137.58,215.23,145.78,256.8,236.01,470.36,837.34,673.16,824.53
28.0,1605.2,612.17,115.28,75.42,114.45,80.86,244.84,98.05,578.51,842.62,1611.79,1357.76
28.0,1938.07,845.18,170.17,101.11,127.26,84.28,485.32,299.86,689.72,1245.03,1793.83,1737.39
28.0,1456.74,818.61,163.11,101.11,112.74,85.42,759.53,360.29,862.15,1595.61,2034.65,1879.06
28.0,1307.12,711.3,127.82,82.05,99.08,76.3,669.22,419.58,1118.24,1774.85,1893.38,1704.76
28.0,1317.56,734.8,125.47,81.22,93.95,71.75,520.14,470.89,1139.67,1861.84,1921.82,1976.15
28.0,1372.07,665.31,124.69,79.56,96.51,68.33,619.16,502.81,866.23,1610.55,2242.29,2101.11
28.0,1256.09,564.13,140.37,79.56,87.97,55.81,573.46,460.62,1002.95,1811.76,2434.75,2214.12
28.0,1854.56,572.31,141.15,78.74,108.47,68.33,299.24,423.0,841.74,1623.73,1462.94,1785.15
28.0,2211.79,627.5,137.23,79.56,143.49,86.55,219.81,313.54,404.04,829.44,1064.73,1311.6
28.0,2166.55,544.72,120.77,70.45,140.93,87.69,292.71,274.78,329.56,678.31,998.36,1255.89
29.0,2116.68,769.55,181.15,100.28,128.12,79.72,542.99,343.19,991.73,1321.47,2019.48,1403.92
29.0,1585.48,601.95,141.94,79.56,100.78,60.36,627.87,483.43,917.24,1326.75,1798.57,1567.08
29.0,1831.36,538.58,137.23,75.42,112.74,66.05,594.13,391.07,697.88,1151.02,1689.54,1592.54
29.0,2048.25,544.72,144.29,77.08,117.01,66.05,397.18,291.88,735.63,1113.24,1657.3,1528.87
29.0,2560.89,667.35,188.21,96.14,140.07,79.72,639.84,546.14,811.13,1337.29,1762.54,1650.64
29.0,2686.16,761.37,196.83,104.43,159.72,91.11,434.17,326.09,782.57,1236.25,1876.31,1550.36
29.0,2884.49,681.66,187.42,98.63,163.13,89.97,401.53,352.31,910.1,1347.83,1688.59,1428.59
29.0,3319.42,736.85,223.49,110.23,178.51,94.53,430.91,466.33,656.05,1122.02,1427.86,1420.63
29.0,2555.1,700.06,201.54,110.23,163.99,88.83,465.73,394.5,549.94,978.81,1431.65,1403.92
29.0,3274.19,728.67,226.63,117.69,187.05,99.08,424.38,314.68,583.61,933.12,1356.75,1244.75
30.0,1428.9,428.21,140.37,77.08,119.57,69.47,439.61,199.53,315.27,677.43,1587.14,1629.95
30.0,1216.66,447.63,203.11,111.89,114.45,66.05,596.31,413.88,682.58,1179.14,2067.83,1807.43
30.0,1304.8,455.8,157.62,87.85,110.18,64.92,912.96,779.87,734.61,1448.0,2185.4,2354.19
30.0,2064.49,541.65,205.46,113.55,164.84,94.53,685.54,423.0,599.93,1165.96,2351.32,2300.87
30.0,2077.25,775.68,207.03,111.06,132.39,74.03,596.31,533.59,855.01,1396.16,1489.48,1777.19
30.0,1845.28,541.65,156.84,82.05,103.35,54.67,188.25,327.23,678.5,1009.56,1031.55,1203.36
30.0,1829.04,580.48,152.13,83.71,112.74,68.33,141.46,243.99,463.21,785.5,1258.15,1228.83
30.0,1876.6,706.19,146.64,85.37,115.3,75.17,216.54,291.88,508.11,876.88,1403.21,1328.31
30.0,1794.25,674.51,130.96,79.56,123.84,83.14,216.54,182.43,397.91,704.67,1300.81,1182.67
30.0,1996.06,579.46,117.63,68.79,124.7,79.72,360.18,264.52,498.92,839.1,1244.87,1207.34
31.0,2196.71,706.19,177.23,96.14,128.97,75.17,412.41,237.15,887.66,1107.09,1727.46,1102.29
31.0,1926.47,676.55,168.6,92.83,122.99,70.61,484.23,367.13,1064.17,1417.25,1978.71,1304.44
31.0,2221.07,681.66,178.01,96.97,134.09,79.72,795.44,550.7,1098.86,1583.31,2252.72,1712.72
31.0,2246.58,603.99,164.68,87.02,136.66,76.3,452.67,274.78,963.16,1374.19,2216.69,1687.25
31.0,2221.07,620.34,194.48,96.97,136.66,71.75,517.96,428.7,856.03,1426.91,1916.14,1801.86
31.0,1557.65,570.26,208.59,104.43,116.16,63.78,646.36,514.21,629.52,1288.09,1832.7,1781.96
31.0,1179.54,349.52,194.48,98.63,100.78,51.25,437.44,351.17,535.65,988.47,1681.0,1597.32
31.0,1101.83,250.38,199.18,106.09,104.2,52.39,503.82,473.17,619.32,1059.64,1486.64,1442.92
31.0,1297.84,380.18,265.84,135.09,107.62,55.81,504.9,470.89,609.12,1027.13,1458.2,1343.44
31.0,2459.99,458.87,247.8,125.15,168.26,85.42,413.5,313.54,599.93,916.42,1443.98,1212.12
32.0,2567.85,822.69,202.32,108.57,151.18,93.39,462.47,359.15,1466.16,1916.31,2414.84,1932.38
32.0,2335.89,812.47,192.13,106.09,144.34,89.97,435.26,432.12,1057.03,1694.9,2080.16,1939.54
32.0,2313.85,777.73,174.09,98.63,152.03,95.67,753.0,356.87,913.16,1476.12,2520.08,1875.08
32.0,2881.01,897.3,196.05,111.89,176.8,113.89,405.88,225.75,1209.05,1575.4,2496.38,1720.68
32.0,3023.67,1064.9,229.77,130.12,189.61,124.14,644.19,385.37,1403.93,1759.04,2697.38,1703.97
32.0,3346.1,1118.05,233.69,136.75,216.09,138.94,423.29,236.01,917.24,1256.46,2261.25,1410.29
32.0,3731.16,999.5,231.34,132.61,228.9,137.8,369.97,223.47,795.83,1156.29,1964.49,1336.27
32.0,4485.04,1240.68,305.05,166.59,266.48,152.61,401.53,318.1,752.98,1100.94,1762.54,1345.03
32.0,2690.79,813.5,223.49,127.63,187.05,109.33,624.6,474.31,790.73,1223.95,1800.47,1527.28
32.0,3908.61,987.23,275.25,148.35,253.67,144.64,551.7,397.92,635.64,1027.13,1671.52,1481.12
33.0,1307.12,573.33,123.12,74.59,94.81,62.64,412.41,251.98,336.7,641.41,978.45,1128.55
33.0,1405.71,519.17,114.49,68.79,99.08,66.05,405.88,258.82,463.21,752.12,1279.0,1185.06
33.0,1921.83,645.89,147.43,85.37,125.55,80.86,397.18,316.96,650.95,977.93,823.91,788.71
33.0,2114.36,723.56,167.03,94.48,135.8,87.69,303.6,373.97,491.78,681.82,691.17,667.74
33.0,2310.37,745.02,186.64,104.43,152.03,91.11,272.04,339.77,442.81,823.29,839.08,1005.19
33.0,2324.29,710.28,188.21,103.6,143.49,83.14,313.39,365.99,284.66,680.07,725.31,993.25
33.0,2255.86,750.13,176.44,98.63,150.32,96.8,267.69,281.62,226.51,523.67,678.85,983.7
33.0,1587.8,675.53,137.23,85.37,118.72,83.14,274.22,277.06,266.3,587.81,736.68,991.66
33.0,1936.91,899.34,196.05,116.86,140.07,95.67,256.8,265.66,311.19,602.75,746.16,931.97
33.0,1765.25,796.12,177.23,106.09,135.8,91.11,452.67,461.76,335.68,737.18,835.29,1077.61
34.0,1725.82,448.65,174.87,90.34,113.6,61.5,570.19,331.79,604.01,931.36,1638.34,1434.96
34.0,1968.22,483.4,188.99,96.97,129.82,70.61,416.76,216.63,493.82,789.02,1635.49,1417.45
34.0,1884.72,515.08,187.42,97.8,130.68,71.75,475.52,306.7,704.0,1000.77,1736.94,1454.86
34.0,2015.78,525.3,185.07,94.48,126.41,70.61,554.96,392.21,713.19,1087.76,1721.77,1364.92
34.0,2099.28,667.35,184.29,96.14,124.7,76.3,409.15,277.06,611.16,948.93,1352.96,1147.65
34.0,1998.38,703.12,168.6,92.0,121.28,77.44,508.17,351.17,803.99,1189.68,1457.25,1132.53
34.0,2066.81,674.51,154.49,86.19,127.26,80.86,540.81,354.59,827.46,1245.03,1534.99,1204.95
34.0,2317.33,795.1,183.5,100.28,139.22,88.83,403.71,280.48,873.37,1210.77,1371.92,1011.56
34.0,2308.05,753.2,184.29,101.11,143.49,85.42,330.8,295.3,793.79,1107.09,1202.21,924.81
34.0,2514.5,741.96,182.72,100.28,151.18,91.11,429.82,388.79,783.59,1100.06,1226.86,908.89
35.0,1919.51,578.44,180.36,101.94,122.14,72.89,586.52,289.6,718.29,1222.19,1990.09,1921.24
35.0,2025.06,689.84,178.8,103.6,137.51,78.58,598.49,401.34,633.6,1316.2,2031.8,2169.55
35.0,1293.21,562.09,128.61,76.25,91.39,60.36,542.99,552.98,544.84,1353.98,1605.15,2378.07
35.0,1408.03,584.57,127.04,75.42,93.95,61.5,359.09,329.51,439.75,1086.0,1528.36,2372.5
35.0,1304.8,526.32,115.28,67.13,89.68,59.22,525.58,411.6,499.94,1093.03,1909.5,2425.82
35.0,1012.53,468.07,95.67,58.02,73.45,50.11,1186.09,1039.83,1295.77,2385.51,3049.13,3150.86
35.0,1280.45,468.07,100.38,61.33,91.39,60.36,657.25,687.52,1165.18,2113.13,2613.95,2360.56
35.0,1367.43,467.04,98.02,57.19,94.81,61.5,779.12,874.5,1549.83,2205.39,2305.81,1543.2
35.0,2098.12,510.99,119.2,66.3,135.8,82.0,421.12,434.4,1019.27,1459.42,1522.67,1069.65
35.0,2726.75,707.21,174.87,96.97,175.09,102.5,290.54,420.72,743.79,1182.65,1292.28,1083.18
36.0,1714.22,702.1,187.42,106.09,115.3,70.61,539.73,232.59,399.96,724.88,1544.48,1412.68
36.0,1559.97,581.51,156.84,87.85,101.64,61.5,554.96,253.12,441.79,839.1,1737.89,1712.72
36.0,1624.92,561.07,152.13,82.88,102.49,61.5,838.97,433.26,641.77,1231.85,2339.94,2205.37
36.0,1402.23,526.32,136.45,76.25,89.68,53.53,787.82,559.82,741.75,1428.67,2143.68,2173.53
36.0,1181.86,460.91,116.06,64.65,76.02,44.42,682.27,572.36,630.54,1166.83,1594.73,1746.15
36.0,1046.16,406.75,102.73,57.19,69.18,43.28,634.39,576.92,674.41,1201.98,1621.27,1755.7
36.0,1063.56,358.71,90.97,49.73,70.89,44.42,572.37,604.28,810.11,1465.57,1737.89,1719.09
36.0,1092.56,327.03,84.69,44.76,72.6,46.69,480.96,540.44,727.47,1290.72,1252.46,1204.16
36.0,1559.97,387.33,101.94,53.04,96.51,58.08,365.62,438.96,605.03,1049.97,1124.46,1215.3
36.0,2052.89,519.17,151.35,76.25,127.26,75.17,274.22,323.81,565.24,959.47,1042.92,965.4
37.0,1380.19,624.43,152.13,92.0,111.89,74.03,256.8,214.35,629.52,1004.29,1368.13,981.31
37.0,1307.12,657.13,136.45,87.02,107.62,72.89,217.63,177.86,477.5,848.77,979.4,731.41
37.0,1373.23,626.47,125.47,83.71,112.74,79.72,425.47,355.73,511.17,940.14,835.29,1069.65
37.0,1462.54,619.32,115.28,75.42,113.6,77.44,269.86,223.47,512.19,898.85,868.47,1042.59
37.0,1525.17,607.06,111.36,69.62,102.49,68.33,238.31,243.99,565.24,951.57,937.68,1057.72
37.0,1758.3,677.57,125.47,77.91,112.74,75.17,155.61,221.19,676.46,1007.8,1243.92,1172.32
37.0,1800.05,769.55,132.53,84.54,125.55,87.69,174.1,248.55,923.37,1280.18,1432.6,1337.07
37.0,1604.04,608.08,119.2,72.11,112.74,76.3,168.66,167.6,792.77,1177.38,1037.23,1112.63
37.0,1578.52,494.64,143.51,86.19,112.74,69.47,213.28,248.55,637.68,1112.36,947.16,1154.02
37.0,1906.75,530.41,145.08,91.17,125.55,78.58,217.63,280.48,598.91,1130.81,846.66,1056.12
38.0,1783.81,828.83,163.11,106.91,145.2,101.36,212.19,137.96,380.57,601.87,1099.81,1091.94
38.0,1950.83,691.88,152.92,102.77,163.13,109.33,220.9,131.12,285.68,538.61,1018.27,1083.98
38.0,1781.49,837.0,192.13,121.83,170.82,116.17,202.4,157.34,448.93,722.24,985.09,1107.86
38.0,2025.06,794.08,217.22,131.78,177.65,107.05,416.76,407.04,574.43,1033.28,974.66,1192.22
38.0,2573.65,832.91,315.24,174.05,224.63,141.22,176.28,186.99,444.85,783.75,868.47,952.66
38.0,2230.34,969.86,299.56,171.56,193.88,109.33,182.81,197.25,448.93,798.68,957.59,1046.57
38.0,1586.64,726.63,193.7,109.4,110.18,70.61,314.48,298.72,519.33,944.54,1106.45,1280.56
38.0,1418.47,520.19,123.9,70.45,78.58,44.42,221.98,152.78,510.15,878.64,1149.11,1294.89
38.0,1490.38,475.22,113.71,66.3,83.7,50.11,232.87,126.56,522.39,915.54,1452.51,1435.76
38.0,1496.17,457.85,101.94,59.67,94.81,56.94,311.21,301.0,695.84,1299.51,1648.77,1898.96
39.0,1394.11,315.79,127.04,66.3,85.41,45.56,336.24,169.88,639.72,1007.8,1849.77,1424.61
39.0,1463.7,363.82,119.98,62.99,87.97,50.11,383.03,302.14,781.55,1344.32,1896.22,1429.39
39.0,1674.79,420.03,112.14,60.5,99.93,59.22,402.62,334.07,824.4,1353.98,1807.1,1329.11
39.0,1802.37,426.17,105.87,57.19,109.33,63.78,270.95,238.29,752.98,1260.85,1521.72,1188.24
39.0,1963.58,465.0,110.57,58.84,113.6,66.05,270.95,270.22,678.5,1141.35,1253.4,1028.27
39.0,2298.77,500.77,131.74,66.3,125.55,72.89,323.18,295.3,611.16,1026.25,1155.75,916.85
39.0,2840.41,661.22,189.77,91.17,153.74,86.55,281.83,231.45,522.39,883.91,1022.07,731.41
39.0,2957.55,731.74,214.08,106.09,166.55,89.97,257.89,210.93,492.8,823.29,954.75,633.52
39.0,2951.76,753.2,210.95,107.74,166.55,93.39,256.8,193.83,480.56,789.9,964.23,640.68
39.0,3083.98,793.06,212.52,108.57,172.53,96.8,273.13,183.57,483.62,767.05,1023.96,745.73
40.0,2128.28,542.67,142.72,75.42,119.57,64.92,385.21,264.52,790.73,1145.75,1582.4,1205.75
40.0,2113.2,562.09,144.29,77.91,121.28,67.19,306.86,259.96,715.23,1092.15,1562.49,1302.05
40.0,1862.68,570.26,136.45,74.59,111.03,61.5,687.71,540.44,823.38,1362.77,1673.42,1505.0
40.0,1945.03,558.0,138.02,75.42,111.89,63.78,242.66,204.09,482.6,886.55,1133.94,1131.73
40.0,1697.98,532.45,130.18,71.28,106.76,60.36,180.63,181.29,383.63,720.48,945.27,957.44
40.0,1390.63,504.86,112.92,66.3,94.81,58.08,174.1,233.73,379.55,751.24,1023.01,931.97
40.0,1810.49,567.2,124.69,74.59,120.43,72.89,330.8,365.99,434.65,827.68,1050.51,1002.01
40.0,1760.61,482.37,106.65,62.16,109.33,64.92,275.3,200.67,384.65,672.16,1081.8,966.19
40.0,2642.08,564.13,142.72,75.42,144.34,80.86,321.01,229.17,480.56,790.78,1330.2,1076.82
40.0,2550.46,661.22,178.8,92.83,142.64,77.44,298.15,204.09,534.63,847.89,1328.31,1057.72
41.0,3132.69,886.06,219.57,130.12,216.94,132.11,253.54,214.35,446.89,875.13,905.45,968.58
41.0,2484.35,924.89,216.44,130.95,186.19,115.03,282.92,224.61,432.6,810.11,823.91,900.13
41.0,1949.67,674.51,170.17,102.77,141.78,82.0,215.45,165.32,395.87,692.37,826.75,865.11
41.0,2466.95,706.19,181.93,104.43,167.4,107.05,226.34,174.44,434.65,749.48,899.76,948.68
41.0,2269.78,751.15,174.09,104.43,157.15,103.64,343.86,241.71,459.13,841.74,909.24,1039.41
41.0,2428.67,828.83,184.29,112.72,169.11,103.64,337.33,198.39,379.55,767.05,936.74,1025.88
41.0,2159.59,764.44,176.44,107.74,150.32,92.25,377.59,188.13,376.49,731.91,1130.15,1107.06
41.0,1622.6,679.62,144.29,90.34,119.57,76.3,332.98,192.69,474.44,882.15,1378.56,1283.74
41.0,1450.94,582.53,116.84,75.42,105.91,68.33,462.47,306.7,630.54,1182.65,1613.69,1555.93
41.0,1472.98,526.32,111.36,68.79,100.78,63.78,500.55,400.2,834.6,1561.34,1877.26,1731.03
42.0,2395.04,1113.96,192.91,127.63,179.36,133.25,292.71,241.71,426.48,640.53,619.12,809.4
42.0,1938.07,978.03,182.72,116.03,148.61,110.47,198.04,153.92,330.58,538.61,630.49,780.75
42.0,1505.45,740.94,149.0,94.48,110.18,71.75,228.51,172.16,354.04,594.84,648.51,799.85
42.0,1441.66,658.15,133.31,85.37,106.76,72.89,274.22,204.09,359.14,594.84,620.07,805.42
42.0,1751.34,590.7,128.61,80.39,119.57,78.58,299.24,189.27,276.5,499.95,697.81,869.89
42.0,1925.31,618.3,143.51,85.37,126.41,76.3,324.27,158.48,286.7,542.12,866.57,1123.77
42.0,1892.84,595.81,141.94,82.05,121.28,72.89,399.35,248.55,367.31,764.42,1179.45,1605.28
42.0,1496.17,556.98,129.39,75.42,99.08,59.22,522.31,389.93,515.25,1107.09,1579.56,2058.93
42.0,862.91,431.28,96.46,58.02,64.91,41.0,459.2,433.26,553.0,1223.95,1419.32,2088.37
42.0,802.6,368.93,75.28,48.07,64.06,43.28,327.53,405.9,460.15,1040.31,1229.7,1789.12
43.0,1595.92,608.08,138.8,82.05,114.45,71.75,384.12,316.96,599.93,1203.74,1387.09,1368.9
43.0,1628.39,595.81,135.67,82.05,115.3,71.75,258.98,217.77,553.0,1097.42,1260.99,1311.6
43.0,1057.76,487.48,127.04,75.42,81.99,48.97,316.65,289.6,538.72,1043.82,1014.48,1228.03
43.0,803.76,389.37,95.67,57.19,59.79,37.58,267.69,248.55,384.65,773.2,774.61,1134.12
43.0,1047.32,351.56,94.89,52.21,63.2,38.72,312.3,280.48,300.99,723.12,846.66,1236.79
43.0,1250.29,324.99,91.75,48.07,81.14,46.69,344.95,297.58,343.84,814.5,1012.58,1268.62
43.0,1227.1,317.84,85.48,47.24,84.56,48.97,311.21,289.6,408.12,885.67,1141.53,1384.82
43.0,1519.37,389.37,100.38,58.02,103.35,62.64,330.8,327.23,453.01,1012.19,1251.51,1383.23
43.0,1749.02,517.12,118.41,69.62,119.57,75.17,367.8,348.89,540.76,1003.41,1102.65,1169.14
43.0,2026.22,596.84,131.74,80.39,140.93,86.55,371.06,310.12,549.94,878.64,1009.74,1087.96
44.0,1891.68,701.08,130.96,88.68,140.07,88.83,399.35,200.67,849.91,1403.19,1962.59,1403.92
44.0,2056.37,680.64,130.18,87.02,143.49,85.42,233.95,157.34,665.23,1186.16,1393.73,1200.18
44.0,2153.8,633.63,137.23,86.19,143.49,84.28,263.33,200.67,564.22,991.11,989.83,1167.55
44.0,1849.92,550.85,121.55,73.76,124.7,75.17,287.27,215.49,475.46,856.67,886.49,1136.51
44.0,2108.56,554.93,122.33,75.42,136.66,79.72,266.6,205.23,525.45,885.67,1269.52,1225.65
44.0,2152.64,525.3,119.2,71.28,135.8,76.3,387.38,254.26,834.6,1353.11,1822.27,1313.19
44.0,2501.74,505.88,134.88,74.59,151.18,76.3,306.86,212.07,806.03,1339.05,1677.21,1273.4
44.0,2868.25,522.23,153.7,82.05,173.38,92.25,339.5,293.02,734.61,1346.96,1422.17,1379.25
44.0,2751.11,708.23,181.93,102.77,170.82,88.83,257.89,257.68,618.3,1277.54,1159.54,1316.38
44.0,3020.19,674.51,191.34,104.43,176.8,89.97,202.4,234.87,576.47,1278.42,1186.09,1265.44
45.0,502.2,292.29,68.22,48.07,49.54,34.17,505.99,369.41,800.93,1401.43,1635.49,1780.37
45.0,451.17,221.77,61.17,42.27,42.71,27.33,460.29,449.22,742.77,1341.68,1114.98,1544.0
45.0,509.16,193.15,58.81,38.12,45.27,29.61,477.7,525.61,595.85,1279.3,986.99,1538.42
45.0,634.42,226.88,58.03,38.12,55.52,36.44,413.5,420.72,494.84,1041.19,949.06,1332.29
45.0,896.55,273.89,58.03,39.78,72.6,47.83,430.91,442.38,532.59,1145.75,1194.62,1563.1
45.0,1193.46,346.45,69.01,45.58,93.1,61.5,422.2,449.22,752.98,1463.81,1357.7,1516.94
45.0,1304.8,458.87,88.61,56.36,101.64,66.05,251.36,375.11,657.07,1268.76,827.7,1043.39
45.0,1401.07,429.23,94.89,58.02,101.64,62.64,152.34,286.18,430.56,797.81,504.4,726.63
45.0,1723.5,528.36,118.41,71.28,125.55,79.72,163.22,368.27,397.91,776.72,414.33,561.09
45.0,2834.61,753.2,189.77,111.89,199.86,126.42,178.46,270.22,320.37,596.6,318.57,425.0
46.0,1005.57,517.12,112.92,72.93,78.58,55.81,253.54,166.46,498.92,844.37,1117.82,900.93
46.0,1011.37,497.7,94.89,65.47,80.29,56.94,299.24,207.51,625.44,1021.86,1096.02,838.85
46.0,1136.63,407.77,85.48,55.53,81.14,50.11,315.57,248.55,626.46,1039.43,1064.73,834.08
46.0,1102.99,339.3,82.34,50.56,78.58,45.56,366.71,298.72,609.12,1122.9,1203.15,1122.18
46.0,1223.62,330.1,90.18,55.53,87.97,51.25,415.68,358.01,596.87,1252.06,1354.85,1372.88
46.0,1286.25,332.14,98.81,57.19,86.26,48.97,433.09,379.67,625.44,1270.51,1446.82,1427.8
46.0,1090.24,366.89,103.51,58.02,74.31,43.28,364.53,344.33,608.1,1237.13,1405.1,1379.25
46.0,1004.41,346.45,93.32,50.56,64.91,41.0,327.53,337.49,594.83,1183.53,1131.1,1150.04
46.0,1082.12,309.66,86.26,45.58,70.89,43.28,227.42,313.54,498.92,1035.04,818.22,910.48
46.0,1500.81,355.65,98.81,54.7,103.35,61.5,110.99,237.15,346.9,814.5,670.32,809.4
47.0,1601.72,500.77,118.41,66.3,98.22,58.08,379.77,199.53,972.34,1679.96,2547.58,1703.17
47.0,1412.67,446.61,101.94,58.84,90.53,55.81,324.27,239.43,1336.59,1959.37,2415.79,1318.76
47.0,1960.1,500.77,114.49,67.13,122.14,72.89,521.23,432.12,1532.48,2133.34,2183.5,1122.98
47.0,2072.61,503.84,109.79,64.65,133.24,72.89,315.57,287.32,1124.36,1709.83,1546.37,877.05
47.0,2101.6,441.5,104.3,58.84,125.55,68.33,228.51,271.36,879.49,1398.8,1344.42,868.3
47.0,2560.89,504.86,128.61,70.45,152.03,82.0,319.92,371.69,843.78,1368.92,1450.61,972.56
47.0,3099.05,639.76,161.54,89.51,185.34,97.94,300.33,256.54,701.96,1187.04,1495.17,1000.41
47.0,3061.94,628.52,158.41,87.85,184.49,100.22,236.13,181.29,659.11,1143.99,1478.11,1062.49
47.0,3342.62,717.43,178.01,99.46,204.13,112.75,421.12,346.61,852.97,1405.82,1451.56,1110.24
47.0,3332.18,744.0,180.36,101.11,204.98,113.89,229.6,185.85,637.68,1058.76,1086.54,929.58
48.0,2459.99,590.7,154.49,86.19,155.45,87.69,317.74,250.84,769.3,1265.24,1438.29,1072.84
48.0,1900.95,615.23,145.08,84.54,130.68,77.44,253.54,179.01,654.01,1119.39,1314.08,1005.98
48.0,1541.41,598.88,120.77,76.25,113.6,72.89,268.77,175.58,624.42,1015.71,1341.58,1016.33
48.0,1710.74,566.18,116.84,71.28,119.57,72.89,463.55,305.56,678.5,1096.54,1393.73,1103.88
48.0,1909.07,488.51,102.73,62.16,120.43,70.61,250.28,157.34,497.9,803.08,1151.01,951.87
48.0,2197.87,547.78,139.59,76.25,132.39,72.89,226.34,169.88,541.78,894.46,1260.99,1038.62
48.0,2021.58,555.96,134.88,77.08,132.39,74.03,278.57,228.03,710.13,1207.25,1545.42,1115.02
48.0,2348.65,526.32,141.15,77.08,134.95,70.61,293.8,243.99,774.4,1253.82,1337.79,1017.92
48.0,2506.38,547.78,164.68,86.19,140.07,69.47,329.71,228.03,767.26,1177.38,1335.89,1122.18
48.0,2328.93,588.66,157.62,87.02,135.8,72.89,427.65,314.68,872.35,1380.34,1518.88,1293.3
49.0,2274.42,740.94,149.78,90.34,149.47,94.53,298.15,132.26,872.35,1131.69,1451.56,725.04
49.0,3137.33,779.77,191.34,105.26,177.65,99.08,264.42,149.36,775.42,1034.16,1309.34,736.18
49.0,3335.66,778.75,210.95,110.23,182.78,95.67,356.92,233.73,868.27,1170.35,1392.78,813.38
49.0,2528.42,664.29,186.64,96.97,136.66,66.05,323.18,251.98,773.38,1149.26,1292.28,847.61
49.0,1747.86,510.99,149.78,81.22,100.78,52.39,338.42,295.3,692.78,1144.87,1292.28,944.7
49.0,1898.63,471.13,145.08,79.56,108.47,54.67,350.39,316.96,644.83,1132.57,1326.41,1017.13
49.0,1810.49,398.57,121.55,66.3,106.76,52.39,264.42,246.27,560.14,968.26,1278.06,1039.41
49.0,1594.76,315.79,115.28,60.5,96.51,46.69,309.04,328.37,515.25,1070.18,1255.3,1352.19
49.0,1665.51,298.42,143.51,68.79,100.78,48.97,346.03,393.35,515.25,1160.68,1352.96,1507.39
