ID,NIR_R,NIR_S,NIR_T,NIR_U,NIR_V,NIR_W,Vis_Violet,Vis_Blue,Vis_Green,Vis_Yellow,Vis_Orange,Vis_Red
74.0,13733.49,2369.97,817.13,445.06,878.87,477.19,278.57,369.41,1474.33,1581.55,1559.64,861.93
75.0,5670.39,1230.46,332.5,188.14,332.25,170.83,676.83,615.69,2101.81,2812.53,3425.53,2551.57
75.0,4623.06,1020.96,283.88,156.64,277.58,143.5,993.49,790.13,2713.98,3593.64,4674.19,3059.34
75.0,4096.5,927.96,246.24,141.72,245.13,127.55,1525.59,1270.14,4419.92,5209.46,5965.52,3607.7
75.0,3920.21,813.5,214.87,123.49,234.02,121.86,1033.75,1142.44,4514.8,4851.85,5570.16,3146.89
75.0,3818.15,791.01,204.67,117.69,234.88,125.28,714.92,1463.96,5117.8,5267.45,4643.85,2639.91
75.0,3684.77,898.32,207.81,125.98,246.84,141.22,1301.43,1414.94,4184.23,4693.7,5116.96,2896.19
75.0,3112.97,801.23,173.31,106.91,218.65,130.97,815.03,1034.12,4111.79,4201.66,5263.92,2503.82
75.0,3785.67,766.48,174.09,106.09,249.4,146.92,708.39,1177.78,4716.82,4863.27,4344.25,2247.55
75.0,3945.73,804.3,214.87,117.69,251.96,145.78,830.26,1147.0,4320.95,4510.06,4275.99,2163.98
75.0,5436.1,1362.3,309.76,183.99,383.49,232.33,613.72,873.36,3545.52,3634.93,3579.12,1731.82
76.0,3235.91,683.7,205.46,111.89,188.76,94.53,624.6,624.81,3345.55,3357.28,4004.83,1724.66
76.0,3036.42,661.22,198.4,105.26,175.95,89.97,445.06,538.16,3099.66,2905.66,3770.64,1619.6
76.0,2848.53,586.62,180.36,93.65,155.45,79.72,391.74,696.64,3817.94,3731.58,3894.85,1672.13
76.0,3364.65,564.13,184.29,92.0,188.76,96.8,425.47,639.63,3640.41,3507.53,3342.1,1474.75
76.0,4022.27,780.79,210.95,114.37,248.54,135.53,446.14,485.71,2501.76,2478.64,2504.91,1281.36
76.0,4481.57,853.35,250.94,131.78,269.04,138.94,452.67,438.96,2124.25,2189.57,2698.33,1336.27
76.0,5347.96,1025.05,286.23,157.47,333.95,173.11,413.5,460.62,2328.31,2413.62,2752.37,1331.5
76.0,6097.2,1191.63,321.52,179.02,381.78,201.58,472.26,554.12,2939.47,2926.75,3297.53,1520.12
76.0,6055.45,1216.16,362.3,194.77,356.16,181.08,643.1,682.96,3295.55,3370.46,3152.47,1492.26
76.0,5388.55,1025.05,312.89,165.76,300.64,146.92,384.12,462.9,2199.76,2295.01,2294.43,1184.26
77.0,5135.71,1190.61,318.38,178.19,322.85,178.8,649.63,690.94,2421.16,2490.07,3182.81,1804.25
77.0,4517.52,1177.32,309.76,175.71,286.12,145.78,861.82,875.64,2995.59,3350.25,4110.07,2364.54
77.0,3507.31,1035.27,243.88,150.84,241.71,140.08,889.02,983.96,3627.15,4034.72,4699.79,2585.0
77.0,3616.34,905.47,212.52,128.46,237.44,135.53,1026.13,1061.49,4019.96,4324.67,5283.83,2893.8
77.0,3805.39,921.83,230.55,132.61,240.86,133.25,825.91,1133.32,4209.74,4546.96,4895.1,2777.6
77.0,3777.55,919.78,227.42,131.78,238.29,129.83,983.69,1259.88,4360.74,4742.02,4770.9,2842.86
77.0,3681.29,834.96,209.38,122.66,234.88,127.55,865.08,1150.42,3728.16,4507.42,4546.2,2955.88
77.0,3660.41,813.5,201.54,116.86,229.75,125.28,786.74,1129.9,3543.48,4286.01,3857.87,2586.59
77.0,5236.61,982.12,253.29,147.53,335.66,170.83,778.03,985.1,2963.96,3566.4,3268.14,2181.49
77.0,3757.83,795.1,199.97,116.03,238.29,132.11,930.37,903.01,2739.49,3223.73,3220.74,1853.59
78.0,5069.6,1068.99,266.63,158.3,323.71,171.97,664.86,352.31,1610.03,1579.79,2631.01,1374.47
78.0,4768.04,970.88,250.94,145.04,297.23,158.3,503.82,393.35,1970.19,2019.11,2956.21,1491.47
78.0,5129.91,996.43,279.17,154.16,315.16,161.72,565.84,491.41,2296.68,2164.97,3479.57,1701.58
78.0,3556.02,931.02,239.18,138.41,240.0,132.11,588.69,668.13,3994.45,3324.77,4635.32,1849.61
78.0,3429.6,794.08,218.01,121.0,199.01,107.05,750.83,1087.71,4899.46,5100.51,4550.94,2435.37
78.0,5158.9,804.3,265.84,136.75,294.67,141.22,808.5,1086.57,4381.15,4729.72,4899.85,2337.48
78.0,4969.85,898.32,244.67,137.58,308.33,162.86,687.71,945.19,4800.49,4571.56,4567.06,1902.93
78.0,6067.05,1065.92,338.77,176.53,358.72,178.8,584.34,816.35,4147.5,3952.12,3851.23,1777.98
78.0,3974.72,972.92,312.89,167.42,235.73,127.55,624.6,859.68,3686.32,3955.64,3416.05,1859.16
78.0,2966.83,676.55,214.87,114.37,182.78,99.08,796.53,912.13,3308.82,3752.67,3484.31,1958.65
79.0,3648.81,463.98,214.87,103.6,204.98,87.69,491.85,469.75,2482.38,2628.89,2725.82,1191.42
79.0,2685.0,534.5,195.26,104.43,177.65,95.67,352.56,256.54,1491.67,1490.17,1969.23,1013.15
79.0,3342.62,669.4,163.9,98.63,217.8,121.86,474.44,483.43,2003.86,2114.89,2353.22,1181.08
79.0,5721.42,1019.94,283.09,154.99,343.35,173.11,523.4,523.33,2292.6,2310.82,2257.46,963.8
79.0,6275.82,1169.14,334.07,179.85,377.51,184.5,756.27,588.32,2346.68,2284.46,2211.0,842.03
79.0,5455.82,1175.28,322.3,175.71,333.95,181.08,574.55,519.91,2153.84,2190.45,1580.5,634.31
79.0,4524.48,1061.84,302.7,164.1,278.44,146.92,388.47,393.35,1403.93,1490.17,1126.36,439.32
79.0,4045.47,958.62,270.55,151.67,238.29,119.58,293.8,405.9,1627.37,1655.36,1634.55,713.1
79.0,4095.34,804.3,251.73,130.95,231.46,115.03,476.61,376.25,2063.04,1889.95,2500.17,945.5
79.0,4102.3,744.0,227.42,122.66,229.75,107.05,509.26,368.27,2372.19,2155.3,2735.3,1057.72
80.0,1974.02,513.03,136.45,82.88,127.26,68.33,584.34,643.05,2419.12,2933.78,2726.77,1795.49
80.0,2045.93,462.96,125.47,73.76,128.97,69.47,438.53,612.27,2450.75,2828.34,2996.04,1707.95
80.0,2151.48,449.67,123.12,72.11,135.8,71.75,673.57,887.04,3693.47,3989.03,3780.12,1931.59
80.0,2099.28,416.97,118.41,68.79,138.36,69.47,771.5,649.89,3215.97,3222.85,3305.12,1508.98
80.0,1868.48,334.19,101.94,59.67,122.14,60.36,401.53,446.94,1875.3,1883.8,2114.29,1058.51
80.0,1680.59,282.07,107.43,58.02,105.91,51.25,428.73,572.36,2075.28,1998.91,1758.75,996.43
80.0,2683.84,304.55,148.21,72.93,158.01,63.78,406.97,555.26,1675.32,1835.48,1377.61,915.25
80.0,3822.78,622.39,264.27,136.75,242.57,116.17,163.22,347.75,1455.96,1746.74,1300.81,861.14
80.0,4723.97,811.45,298.78,162.44,316.02,159.44,205.66,468.61,1739.6,2168.48,1425.01,877.05
80.0,5375.79,1083.3,350.53,192.28,333.1,175.39,289.45,445.8,1606.96,1924.22,1456.3,861.14
81.0,3682.45,1050.59,242.32,147.53,254.52,157.17,884.67,885.9,4113.83,4005.72,4779.43,2070.86
81.0,4964.05,1058.77,242.32,150.84,327.12,192.47,782.38,846.0,4527.05,4232.41,5454.49,2147.27
81.0,5984.7,1191.63,320.73,184.82,379.22,202.72,884.67,1158.4,5892.2,5473.05,6350.46,2458.45
81.0,5424.5,1242.73,320.73,195.6,362.99,200.44,979.34,965.71,5440.21,4800.01,5713.33,2240.39
81.0,5530.05,983.14,311.32,183.16,369.83,191.33,783.47,1030.7,4964.75,4998.58,4636.27,2234.81
81.0,7455.36,1171.19,369.35,203.88,452.67,230.05,585.43,956.59,3783.25,4032.08,3891.05,1888.61
81.0,6104.16,1407.27,403.07,224.6,392.03,205.0,670.3,794.69,3806.72,3559.37,3480.52,1589.36
81.0,3719.56,989.28,266.63,154.16,255.38,133.25,536.46,684.1,2397.69,2620.98,2520.08,1720.68
81.0,7485.51,1289.74,494.04,234.55,393.74,184.5,469.0,741.1,2276.28,2729.93,2435.7,1790.72
81.0,6598.25,1116.0,403.86,210.51,380.93,190.19,589.78,819.77,2253.83,2782.65,2648.08,1898.96
82.0,7845.06,1595.31,381.12,225.43,504.77,280.16,642.01,636.21,2951.71,3272.06,3704.28,2095.54
82.0,7265.15,1745.54,414.84,245.32,486.84,284.72,800.88,971.42,3481.25,3957.4,3517.5,2181.49
82.0,7058.7,1781.31,401.51,243.67,485.13,293.83,833.53,767.33,2805.81,3262.39,3347.78,1972.97
82.0,7613.09,1867.16,402.29,246.98,512.46,308.64,559.31,655.59,2603.79,3000.56,3228.32,2045.4
82.0,8333.35,2177.84,464.24,292.57,568.83,334.83,599.57,755.93,2572.16,3099.84,3056.71,2026.29
82.0,6874.29,1875.33,380.33,247.81,474.88,290.41,760.62,912.13,2995.59,3475.02,3913.81,2270.63
82.0,6652.76,1735.32,353.67,226.26,452.67,276.75,895.55,974.84,3668.98,4054.92,4554.73,2486.31
82.0,5811.89,1502.31,347.4,208.03,380.93,217.53,805.24,1184.63,4286.26,4597.04,4626.79,2626.38
82.0,5470.9,1167.1,308.97,181.51,346.77,177.66,695.33,997.64,3869.98,4292.16,4410.62,2432.19
82.0,6275.82,1251.92,341.91,185.65,379.22,202.72,1010.9,1059.21,3848.55,4245.59,4853.39,2724.28
83.0,2283.7,744.0,157.62,98.63,163.13,102.5,436.35,377.39,731.55,887.43,1005.95,681.27
83.0,2656.0,789.99,167.82,105.26,179.36,108.19,632.22,654.45,1238.64,1317.08,1524.56,959.82
83.0,3101.37,773.64,172.52,105.26,200.71,116.17,448.32,415.02,650.95,875.13,790.73,928.78
83.0,2878.69,656.11,156.05,91.17,185.34,102.5,815.03,655.59,1268.23,1698.41,2438.55,1799.47
83.0,3237.07,637.72,156.84,90.34,204.13,113.89,735.59,778.73,2180.37,2720.27,2721.08,2019.93
83.0,4125.5,795.1,206.24,114.37,258.79,141.22,643.1,903.01,2498.7,3119.17,2407.26,1869.51
83.0,4560.43,968.84,250.16,142.55,297.23,162.86,384.12,665.85,1408.01,1994.51,1627.91,1460.43
83.0,6535.62,1140.53,297.99,166.59,389.47,207.28,350.39,617.97,1589.62,2106.98,1688.59,1355.37
83.0,3293.9,904.45,247.8,145.87,224.63,123.0,289.45,557.54,1569.21,1915.44,1613.69,1114.22
83.0,1962.42,652.02,188.21,106.91,145.2,83.14,280.74,522.19,1512.08,1861.84,1623.17,1188.24
84.0,3595.46,845.18,229.77,125.15,230.61,132.11,437.44,589.46,3286.37,3115.66,3458.71,1349.01
84.0,4729.77,979.06,239.18,140.9,310.04,170.83,454.85,591.74,3035.38,2909.18,3364.85,1248.73
84.0,5153.1,1105.78,284.66,164.1,322.0,175.39,437.44,573.5,3128.22,2998.8,3046.29,1185.85
84.0,4764.56,1062.86,271.33,156.64,289.54,157.17,483.14,630.51,2925.19,3118.29,3165.75,1477.14
84.0,5259.81,1031.18,275.25,155.81,323.71,170.83,293.8,456.06,2113.03,2240.53,2331.41,1068.06
84.0,4689.17,1056.73,270.55,155.81,292.96,153.75,299.24,413.88,2354.84,2178.15,2248.92,823.73
84.0,4183.49,928.98,261.14,144.21,253.67,129.83,386.3,381.95,2206.9,1938.28,2360.8,950.27
84.0,3989.8,779.77,223.49,124.32,238.29,120.72,819.38,644.19,3010.89,2845.04,3418.89,1450.08
84.0,5020.88,802.25,254.08,133.44,281.0,134.39,473.35,548.42,2856.83,2780.9,2977.07,1469.98
84.0,4908.38,832.91,283.88,145.04,270.75,132.11,508.17,555.26,2302.81,2430.32,2645.23,1611.64
85.0,3279.99,634.65,171.74,95.31,204.13,105.92,611.54,647.61,2483.4,2659.64,2863.3,1320.35
85.0,3666.21,679.62,193.7,105.26,222.92,111.61,605.01,638.49,2820.09,2938.17,3181.87,1428.59
85.0,4268.16,721.52,228.98,117.69,242.57,115.03,588.69,541.58,2496.66,2602.53,2792.19,1390.39
85.0,4159.13,761.37,230.55,121.83,243.42,120.72,409.15,399.06,2121.19,2133.34,2298.22,1158.0
85.0,4070.99,745.02,228.2,118.52,237.44,119.58,364.53,365.99,1683.49,1704.56,2234.7,1245.54
85.0,4808.64,868.68,260.35,138.41,286.98,145.78,337.33,519.91,2230.36,2363.54,2098.17,1243.95
85.0,5104.39,922.85,275.25,150.01,308.33,153.75,303.6,534.73,1805.92,2196.6,1673.42,1071.25
85.0,4395.74,848.24,267.41,142.55,257.94,124.14,356.92,517.63,1780.41,2113.13,1930.36,1147.65
85.0,3819.31,771.59,261.92,137.58,231.46,116.17,503.82,555.26,1964.07,2292.37,2301.07,1318.76
85.0,3938.77,718.45,279.17,153.33,266.48,132.11,401.53,475.45,1908.97,2192.21,2416.74,1333.09
86.0,3552.55,797.14,267.41,148.35,228.05,117.3,511.43,423.0,1299.86,1763.43,1615.58,1189.83
86.0,1800.05,784.88,228.98,131.78,151.18,80.86,595.22,509.65,1084.57,1577.16,2131.36,1602.89
86.0,2185.11,567.2,276.04,139.24,151.18,70.61,816.12,701.2,1198.85,1739.71,1636.44,1351.39
86.0,3253.31,817.58,287.8,151.67,233.17,123.0,587.6,731.98,2417.08,3218.46,3142.99,1942.73
86.0,3346.1,877.88,258.78,150.84,244.27,133.25,968.46,1273.56,3138.43,4326.42,3463.45,2331.91
86.0,3024.82,1048.55,338.77,190.62,227.19,116.17,807.41,576.92,2192.61,3035.7,2843.39,2050.17
86.0,2572.49,613.19,204.67,122.66,186.19,93.39,500.55,353.45,1202.93,1758.16,1936.99,1462.82
86.0,1869.64,719.47,192.91,116.86,146.05,78.58,453.76,387.65,1025.4,1416.37,2184.45,1391.98
86.0,1517.05,474.2,126.25,79.56,112.74,64.92,1027.22,521.05,2316.07,2741.36,3181.87,1703.17
86.0,3964.28,1008.69,338.77,188.97,310.04,164.0,554.96,326.09,1127.43,1248.55,2057.4,1079.2
87.0,1577.36,826.78,181.93,119.35,127.26,83.14,872.7,681.82,2054.87,2604.29,2777.97,1575.83
87.0,1470.66,432.3,127.82,72.93,94.81,53.53,433.09,343.19,1498.81,1935.64,1852.61,1206.54
87.0,1207.38,380.18,114.49,65.47,90.53,48.97,729.06,631.65,1925.3,2664.92,2829.17,1388.0
87.0,2514.5,519.17,169.39,96.97,171.67,86.55,809.59,733.12,3148.63,3681.5,3556.37,1462.82
87.0,1706.1,544.72,265.84,133.44,115.3,52.39,767.15,616.83,2986.4,3446.03,3089.9,1415.06
87.0,1955.47,388.35,179.58,96.14,147.76,72.89,782.38,491.41,2873.15,3244.82,3293.74,1477.14
87.0,3279.99,588.66,332.5,179.85,231.46,108.19,489.67,510.79,2700.72,3420.55,2997.93,1746.94
87.0,2434.47,489.53,439.15,237.86,194.74,84.28,562.58,641.91,1710.01,2371.45,1750.22,1451.67
87.0,2702.39,521.21,280.74,155.81,204.13,115.03,519.05,482.29,944.79,1583.31,1416.48,1254.3
87.0,4241.48,1078.19,283.09,163.27,257.94,129.83,367.8,394.5,840.72,1269.64,1006.9,816.57
88.0,1447.46,421.06,103.51,69.62,122.99,78.58,885.76,912.13,2681.33,3555.86,3458.71,2156.02
88.0,2417.08,531.43,112.92,75.42,175.09,104.78,639.84,452.64,2120.17,2721.15,3161.01,1618.81
88.0,2834.61,571.29,126.25,83.71,199.86,124.14,977.16,669.27,2265.05,2622.74,3249.18,1466.8
88.0,4860.83,1211.05,275.25,164.93,334.81,189.05,1032.66,934.93,3644.49,4134.0,4226.69,1888.61
88.0,6561.13,1311.2,365.43,199.74,400.57,200.44,697.51,880.2,3304.73,3721.92,3194.19,1345.82
88.0,8807.71,1638.23,454.05,256.93,551.75,294.97,496.2,709.18,2392.59,2746.63,2224.27,990.86
88.0,5273.73,1703.64,363.08,239.52,359.58,211.83,491.85,734.26,2337.5,2838.89,1575.76,932.76
88.0,3798.43,1357.19,240.75,169.07,345.91,247.14,293.8,523.33,1027.44,1694.02,878.9,735.39
88.0,3322.9,1102.72,260.35,167.42,250.25,156.03,227.42,378.53,1049.88,1569.25,1044.82,736.98
88.0,4570.87,1375.58,316.81,193.94,309.19,190.19,331.89,355.73,827.46,1238.0,1254.35,1013.15
89.0,2231.5,499.75,214.87,143.38,184.49,104.78,412.41,435.54,1422.29,1867.99,2018.53,771.2
89.0,2170.03,445.58,183.5,122.66,179.36,102.5,553.87,401.34,892.76,1201.1,1484.74,812.59
89.0,1580.84,530.41,247.02,154.99,149.47,83.14,1003.28,1097.97,2273.22,3643.72,2774.18,2579.43
89.0,1964.74,477.26,219.57,135.92,183.63,103.64,1046.81,999.92,2670.11,3825.6,2740.99,2036.64
89.0,1717.7,492.59,259.57,157.47,158.01,85.42,535.37,656.73,1271.29,1703.68,1320.72,1009.17
89.0,1608.68,446.61,254.08,150.84,151.18,83.14,360.18,655.59,1359.03,1703.68,1882.95,1105.47
89.0,2479.71,621.36,296.42,180.68,226.34,123.0,398.27,572.36,1639.61,2304.67,1889.59,1322.74
89.0,2849.69,647.94,293.29,179.85,242.57,137.8,410.23,530.17,983.56,1440.97,1239.18,871.48
89.0,2477.39,842.11,221.93,160.79,215.23,128.69,524.49,895.03,1874.28,2746.63,1872.52,1179.49
89.0,3090.93,694.95,244.67,170.73,237.44,125.28,427.65,556.4,1565.13,2089.41,1679.11,869.89
90.0,1069.36,498.73,145.86,104.43,109.33,74.03,558.22,375.11,807.05,941.02,1204.1,787.92
90.0,1209.7,462.96,127.04,83.71,108.47,76.3,559.31,449.22,1159.05,1174.74,1875.37,998.03
90.0,3168.64,764.44,245.45,151.67,250.25,150.33,618.07,648.75,1951.82,2204.51,1899.07,1134.92
90.0,3387.85,887.08,297.21,161.62,224.63,115.03,509.26,556.4,1835.51,2012.96,2063.09,1045.78
90.0,3884.26,974.97,276.04,165.76,290.4,171.97,427.65,470.89,2408.92,2713.24,2559.9,1398.35
90.0,4178.85,1096.58,300.35,179.85,274.17,149.19,589.78,680.68,2383.41,2900.39,2201.52,1246.34
90.0,3252.15,928.98,242.32,140.9,183.63,88.83,534.28,630.51,1970.19,2613.95,1916.14,1211.32
90.0,3023.67,415.95,171.74,87.02,152.88,69.47,457.03,508.51,1289.65,1815.27,1270.47,931.17
90.0,3830.9,651.0,181.93,96.97,229.75,127.55,424.38,556.4,972.34,1480.51,897.86,828.5
90.0,1571.56,458.87,128.61,72.11,111.03,63.78,301.42,430.98,646.87,973.53,851.4,717.88
91.0,1417.31,486.46,179.58,117.69,145.2,88.83,494.02,514.21,1458.0,1983.97,1679.11,1003.6
91.0,3390.17,907.52,387.39,237.04,288.69,160.58,527.76,475.45,1326.38,1790.67,1705.65,1005.19
91.0,2559.73,822.69,342.69,204.71,213.53,112.75,795.44,750.22,1704.91,2243.17,1746.42,1020.31
91.0,2722.11,812.47,241.53,152.5,199.01,110.47,1029.4,1151.56,2836.42,3436.36,3309.86,1559.91
91.0,2161.91,671.44,208.59,130.12,179.36,104.78,903.17,1176.64,3539.4,5071.51,4820.2,3245.57
91.0,2150.32,505.88,159.98,98.63,156.3,85.42,874.88,1697.7,2909.88,4551.36,3099.38,2951.9
91.0,3075.86,782.84,268.19,140.07,209.26,110.47,334.06,728.56,1734.5,2483.04,1788.14,1203.36
91.0,2491.31,580.48,297.21,154.99,177.65,84.28,329.71,721.72,1872.24,2425.93,2248.92,1875.08
91.0,2346.33,572.31,284.66,154.16,195.59,107.05,297.07,441.24,1447.8,2171.12,1647.82,1202.57
91.0,2362.56,576.4,295.64,181.51,222.07,125.28,588.69,557.54,642.79,991.11,1041.98,807.02
92.0,3638.37,797.14,388.96,215.49,270.75,138.94,343.86,323.81,1408.01,1365.41,1602.31,787.12
92.0,3507.31,840.07,305.05,171.56,245.98,130.97,166.49,166.46,649.93,752.12,982.24,724.25
92.0,3219.68,809.41,240.75,137.58,211.82,108.19,853.11,360.29,1628.39,1791.55,3588.61,1887.02
92.0,2957.55,631.58,223.49,125.15,185.34,89.97,515.79,1181.21,3031.3,3844.05,2366.49,1756.49
92.0,2797.5,586.62,201.54,111.06,175.09,88.83,293.8,953.17,2350.76,2867.0,1638.34,1095.12
92.0,2740.67,496.68,188.99,99.46,169.11,78.58,440.7,850.56,1272.31,1928.62,986.99,892.97
92.0,2312.69,411.86,207.81,101.94,143.49,66.05,408.06,475.45,833.58,1219.55,1354.85,754.49
92.0,1470.66,311.7,204.67,105.26,109.33,54.67,582.16,571.22,2305.87,2409.23,2769.44,1053.74
92.0,1725.82,350.54,179.58,93.65,122.14,62.64,495.11,647.61,2776.22,2747.51,2383.55,958.23
92.0,2354.45,369.96,179.58,92.83,140.93,62.64,455.94,858.54,2600.73,2920.6,2091.54,1156.4
93.0,3132.69,731.74,341.12,190.62,234.02,113.89,841.14,579.2,1110.08,1520.93,1682.9,1074.43
93.0,3355.38,663.26,341.91,188.14,241.71,118.44,854.2,799.25,2672.15,2931.14,2588.35,1170.73
93.0,3180.24,793.06,352.1,199.74,244.27,121.86,709.48,835.74,2695.62,3089.3,1981.55,797.47
93.0,2769.66,803.28,352.89,215.49,241.71,129.83,574.55,437.82,1682.47,1783.64,1879.16,822.14
93.0,3143.13,804.3,389.74,224.6,256.23,133.25,354.74,428.7,2321.17,2805.5,2691.69,1040.21
93.0,3972.4,895.25,345.83,210.51,298.94,157.17,633.31,575.78,2239.55,2470.74,2939.15,1107.86
93.0,4359.78,1097.61,385.04,225.43,345.91,191.33,459.2,375.11,1906.93,2345.09,2472.68,1123.77
93.0,2175.83,658.15,434.44,242.84,221.21,117.3,411.32,371.69,1731.44,2131.58,1941.73,817.36
93.0,3051.5,637.72,547.37,272.67,276.73,136.67,486.41,444.66,1918.15,2396.93,2184.45,931.97
93.0,2540.02,578.44,354.45,216.32,249.4,136.67,581.08,491.41,1904.89,2396.05,2123.77,944.7
94.0,2979.59,764.44,345.83,203.06,230.61,121.86,595.22,551.84,1460.04,1971.67,1388.98,876.26
94.0,2792.86,758.31,314.46,193.94,225.48,117.3,568.02,555.26,1939.58,2517.3,2055.51,1123.77
94.0,2077.25,617.28,299.56,182.34,177.65,92.25,538.64,662.43,1572.27,2244.05,1757.8,1037.02
94.0,1442.82,406.75,231.34,140.07,138.36,75.17,615.9,649.89,2012.02,2540.15,2360.8,1205.75
94.0,1889.36,430.25,301.91,166.59,176.8,92.25,636.57,605.42,2189.55,2838.89,2594.98,1267.83
94.0,2796.34,621.36,370.14,210.51,242.57,133.25,742.12,728.56,2424.22,2989.13,2500.17,1216.1
94.0,3668.53,786.92,316.03,197.25,290.4,160.58,476.61,554.12,2059.98,2499.73,2076.37,1019.51
94.0,5033.64,1123.16,415.62,251.95,372.39,192.47,497.29,614.55,1946.72,2408.35,1918.03,1048.17
94.0,3697.52,708.23,375.63,228.75,293.81,142.36,676.83,731.98,1909.99,2519.06,1946.47,1072.84
94.0,3123.41,1081.25,395.23,237.86,251.96,135.53,432.0,537.02,1914.07,2368.81,1955.01,934.36
95.0,3169.8,810.43,230.55,139.24,234.02,135.53,547.34,543.86,2707.86,2528.73,3044.39,882.62
95.0,3625.61,715.39,227.42,132.61,252.81,137.8,649.63,611.13,3126.18,2759.81,3045.34,820.55
95.0,3762.47,634.65,267.41,143.38,240.0,113.89,497.29,597.44,2800.71,2475.13,2310.55,639.09
95.0,3927.17,665.31,311.32,165.76,260.5,119.58,631.13,721.72,2932.33,2850.31,2699.28,817.36
95.0,4300.63,737.87,338.77,182.34,282.71,127.55,610.46,696.64,2985.38,2917.96,2928.72,950.27
95.0,4401.54,703.12,379.55,193.11,286.98,130.97,560.4,594.02,2835.4,2758.05,3116.45,957.44
95.0,4323.83,875.84,333.28,187.31,282.71,143.5,545.17,617.97,3297.59,3106.87,3014.05,1185.85
95.0,4369.06,888.1,308.19,174.88,281.0,133.25,452.67,867.66,3041.5,3257.12,2177.81,1268.62
95.0,3122.25,501.79,238.39,130.95,203.28,88.83,359.09,810.65,2214.04,2673.7,1912.34,1319.56
95.0,3957.32,537.56,349.75,180.68,257.09,113.89,643.1,940.63,2155.88,2790.56,2345.63,1513.75
96.0,2538.86,737.87,416.41,256.93,263.06,146.92,346.03,319.24,982.54,1433.06,1200.31,668.53
96.0,2262.82,680.64,428.95,255.27,229.75,120.72,387.38,352.31,1026.42,1526.2,1281.85,658.98
96.0,1321.04,339.3,341.91,196.42,134.95,62.64,797.62,673.83,1233.54,1891.71,1410.79,859.54
96.0,1123.87,290.24,257.21,145.04,108.47,53.53,465.73,473.17,1277.41,1835.48,1572.92,807.02
96.0,840.87,256.52,145.86,90.34,80.29,45.56,564.75,604.28,1491.67,2132.46,1503.71,802.24
96.0,1215.5,387.33,169.39,115.2,127.26,75.17,656.16,679.53,1535.54,2189.57,1504.65,859.54
96.0,797.96,321.92,142.72,94.48,83.7,51.25,640.92,586.04,1503.91,2080.62,1638.34,945.5
96.0,1897.47,505.88,152.13,106.09,150.32,85.42,605.01,645.33,1786.54,2421.53,1885.8,951.07
96.0,2084.21,502.81,185.07,116.86,157.15,82.0,462.47,595.16,1879.38,2415.38,1509.4,800.65
96.0,1704.94,407.77,180.36,111.89,146.91,78.58,577.81,700.06,1500.85,2201.87,1409.84,794.28
97.0,2119.0,499.75,296.42,166.59,165.7,78.58,327.53,172.16,577.49,649.32,804.0,366.9
97.0,1844.12,447.63,283.88,150.84,149.47,68.33,451.58,269.08,916.22,998.14,1481.9,754.49
97.0,1136.63,318.86,237.61,126.81,104.2,47.83,538.64,625.95,2017.12,2175.51,2539.05,1208.93
97.0,1061.24,204.4,191.34,108.57,92.24,44.42,828.09,883.62,2884.37,2889.85,3051.03,1412.68
97.0,975.41,158.41,161.54,91.17,83.7,37.58,807.41,621.39,2212.0,2348.6,2904.07,1445.31
97.0,1027.61,155.34,181.15,96.14,87.12,36.44,783.47,836.88,2651.75,2982.1,3263.4,1576.63
97.0,963.81,149.21,183.5,96.14,79.43,34.17,708.39,627.09,2733.37,2407.47,2873.73,1332.29
97.0,1022.97,172.71,160.76,82.88,84.56,37.58,696.42,945.19,2685.42,2935.54,2585.5,1209.73
97.0,1086.76,203.37,167.03,85.37,91.39,37.58,477.7,711.46,2170.17,2174.63,1470.52,686.04
97.0,1000.93,152.27,181.93,84.54,84.56,35.31,409.15,599.72,1640.63,1741.46,1260.04,583.38
98.0,658.78,133.88,216.44,127.63,82.85,36.44,270.95,302.14,472.4,558.82,325.2,199.76
98.0,453.49,167.6,227.42,140.9,78.58,39.86,294.89,375.11,539.74,698.52,366.92,266.62
98.0,438.41,128.77,199.97,127.63,77.72,38.72,300.33,389.93,513.21,713.46,359.33,260.25
98.0,592.67,160.45,214.87,137.58,87.12,43.28,277.48,388.79,525.45,702.91,308.14,251.5
98.0,472.05,164.54,228.98,146.7,77.72,38.72,362.36,456.06,510.15,794.29,341.32,369.29
98.0,476.69,192.13,222.71,144.21,84.56,45.56,315.57,337.49,457.09,689.73,337.53,413.06
98.0,427.98,143.08,203.11,134.27,71.74,36.44,317.74,449.22,411.18,681.82,310.03,373.26
98.0,423.34,179.87,260.35,167.42,76.87,39.86,318.83,420.72,463.21,702.91,289.17,263.43
98.0,431.46,177.82,243.88,155.81,76.02,39.86,354.74,379.67,483.62,717.85,381.14,261.84
98.0,371.14,144.1,216.44,138.41,65.77,34.17,321.01,316.96,563.2,695.0,464.58,202.15
99.0,1282.77,296.37,155.27,97.8,128.12,72.89,319.92,454.92,1410.05,1667.66,1508.45,1043.39
99.0,1573.88,270.82,163.9,98.63,135.8,71.75,372.15,454.92,1258.02,1520.93,1373.81,1101.49
99.0,3128.05,593.77,219.57,124.32,212.67,104.78,332.98,450.36,1211.09,1508.63,1233.49,822.93
99.0,2664.12,726.63,181.15,113.55,191.32,103.64,632.22,739.96,1530.44,2007.69,1486.64,1107.06
